"","method","repetition","mu","nc","value"
"3746","single_louvain",9,50,20,0.427601233199328
"3747","single_louvain",10,50,14,0.392955542089442
"3748","single_louvain",11,50,14,0.350298193992007
"3749","single_louvain",12,50,18,0.432268906423202
"3750","single_louvain",13,50,18,0.401496960369356
"3751","single_louvain",14,50,18,0.418588627585877
"3752","single_louvain",15,50,19,0.413333718156941
"3753","single_louvain",16,50,19,0.430961529019297
"3754","single_louvain",17,50,19,0.428803835925305
"3755","single_louvain",18,50,17,0.384624252260924
"3756","single_louvain",19,50,18,0.397639555134236
"3757","single_louvain",20,50,20,0.419855300129458
"3758","single_louvain",21,50,14,0.344085525779286
"3759","single_louvain",22,50,17,0.377217129467499
"3760","single_louvain",23,50,16,0.391708760605974
"3761","single_louvain",24,50,18,0.418460550269377
"3762","single_louvain",25,50,19,0.444117226752403
"3763","single_louvain",26,50,18,0.419422190677745
"3764","single_louvain",27,50,18,0.395525362544534
"3765","single_louvain",28,50,14,0.363472579545619
"3766","single_louvain",29,50,18,0.414178329434313
"3767","single_louvain",30,50,18,0.398616094014446
"3768","single_louvain",31,50,18,0.386159088144656
"3769","single_louvain",32,50,15,0.390553093692429
"3770","single_louvain",33,50,16,0.381929779733698
"3771","single_louvain",34,50,19,0.391321334323824
"3772","single_louvain",35,50,20,0.410781378086297
"3773","single_louvain",36,50,14,0.375588905398923
"3774","single_louvain",37,50,15,0.370417581771033
"3775","single_louvain",38,50,19,0.430552689337044
"3776","single_louvain",39,50,16,0.37059283250033
"3777","single_louvain",40,50,15,0.382905106897559
"3778","single_louvain",41,50,16,0.383263512472417
"3779","single_louvain",42,50,17,0.406555944224303
"3780","single_louvain",43,50,17,0.40252811806335
"3781","single_louvain",44,50,20,0.427649197354504
"3782","single_louvain",45,50,19,0.421437230509692
"3783","single_louvain",46,50,17,0.402404204608481
"3784","single_louvain",47,50,20,0.413595116090501
"3785","single_louvain",48,50,17,0.40521801159026
"3786","single_louvain",49,50,19,0.428513236407091
"3787","single_louvain",50,50,19,0.418909905064477
"3788","single_louvain",51,50,16,0.382346750117679
"3789","single_louvain",52,50,18,0.405550535328359
"3790","single_louvain",53,50,17,0.390982105103967
"3791","single_louvain",54,50,18,0.403940924104946
"3792","single_louvain",55,50,17,0.386781748650776
"3793","single_louvain",56,50,17,0.403783458793495
"3794","single_louvain",57,50,18,0.411932221368181
"3795","single_louvain",58,50,17,0.380937444361289
"3796","single_louvain",59,50,17,0.396784832191422
"3797","single_louvain",60,50,16,0.399250511300494
"3798","single_louvain",61,50,17,0.380346156961458
"3799","single_louvain",62,50,16,0.407738312588485
"3800","single_louvain",63,50,15,0.351533657429866
"3801","single_louvain",64,50,18,0.39949990283637
"3802","single_louvain",65,50,15,0.375053849020108
"3803","single_louvain",66,50,17,0.395211878389681
"3804","single_louvain",67,50,18,0.40795811210196
"3805","single_louvain",68,50,18,0.421671567767043
"3806","single_louvain",69,50,18,0.39276685753257
"3807","single_louvain",70,50,15,0.345576897577992
"3808","single_louvain",71,50,16,0.400094023289401
"3809","single_louvain",72,50,19,0.417941923083369
"3810","single_louvain",73,50,15,0.37983974745761
"3811","single_louvain",74,50,17,0.386942013889666
"3812","single_louvain",75,50,16,0.389183028318
"3813","single_louvain",76,50,19,0.439794973530532
"3814","single_louvain",77,50,15,0.362398647543278
"3815","single_louvain",78,50,18,0.387879585457962
"3816","single_louvain",79,50,18,0.410778252774873
"3817","single_louvain",80,50,19,0.430762780277437
"3818","single_louvain",81,50,16,0.397632472618734
"3819","single_louvain",82,50,20,0.415398132115748
"3820","single_louvain",83,50,17,0.410619190208859
"3821","single_louvain",84,50,20,0.437377642493522
"3822","single_louvain",85,50,19,0.407583758751606
"3823","single_louvain",86,50,17,0.425663152990144
"3824","single_louvain",87,50,20,0.448989812929596
"3825","single_louvain",88,50,19,0.401192559808524
"3826","single_louvain",89,50,17,0.417052832886804
"3827","single_louvain",90,50,18,0.414277378370237
"3828","single_louvain",91,50,16,0.3789585301965
"3829","single_louvain",92,50,20,0.42272375236166
"3830","single_louvain",93,50,18,0.384641791389319
"3831","single_louvain",94,50,17,0.401821551550472
"3832","single_louvain",95,50,19,0.429699324729455
"3833","single_louvain",96,50,17,0.405502605754263
"3834","single_louvain",97,50,15,0.38404568275319
"3835","single_louvain",98,50,21,0.408289027548689
"3836","single_louvain",99,50,15,0.386494252005155
"3837","single_louvain",100,50,18,0.416622863099915
"3838","cons_louvain",8,50,42,0.534081364631082
"3839","single_louvain",1,70,18,0.159520641085314
"3840","single_louvain",2,70,16,0.139897992439745
"3841","single_louvain",3,70,17,0.145336018631305
"3842","single_louvain",4,70,18,0.150752387460716
"3843","single_louvain",5,70,15,0.1230430045691
"3844","single_louvain",6,70,18,0.15361245485167
"3845","single_louvain",7,70,17,0.156249327589959
"3846","single_louvain",8,70,15,0.124941162249807
"3847","single_louvain",9,70,17,0.13731707705439
"3848","single_louvain",10,70,17,0.138222719615436
"3849","single_louvain",11,70,16,0.132028573895728
"3850","single_louvain",12,70,16,0.135515891638027
"3851","single_louvain",13,70,17,0.147303815407508
"3852","single_louvain",14,70,15,0.13048909397115
"3853","single_louvain",15,70,17,0.147206088727587
"3854","single_louvain",16,70,14,0.104312725197089
"3855","single_louvain",17,70,14,0.121150068344708
"3856","single_louvain",18,70,18,0.154338258451279
"3857","single_louvain",19,70,17,0.146453359122537
"3858","single_louvain",20,70,13,0.110770319442426
"3859","single_louvain",21,70,16,0.134479472608174
"3860","single_louvain",22,70,17,0.14416575437757
"3861","single_louvain",23,70,17,0.145244277131858
"3862","single_louvain",24,70,15,0.123591062250887
"3863","single_louvain",25,70,17,0.141936499968039
"3864","single_louvain",26,70,19,0.154781611562596
"3865","single_louvain",27,70,16,0.140416721621136
"3866","single_louvain",28,70,15,0.142246967943826
"3867","single_louvain",29,70,15,0.126223002632917
"3868","single_louvain",30,70,16,0.124531216483841
"3869","single_louvain",31,70,18,0.147111081609826
"3870","single_louvain",32,70,17,0.139603697381423
"3871","single_louvain",33,70,14,0.132391807935116
"3872","single_louvain",34,70,13,0.114824973991214
"3873","single_louvain",35,70,17,0.144482139133842
"3874","single_louvain",36,70,15,0.132601493699637
"3875","single_louvain",37,70,15,0.127589190065127
"3876","single_louvain",38,70,13,0.108708431924754
"3877","single_louvain",39,70,18,0.151599784547187
"3878","single_louvain",40,70,18,0.152062690784983
"3879","single_louvain",41,70,18,0.1590252750233
"3880","single_louvain",42,70,17,0.137269133594105
"3881","single_louvain",43,70,17,0.143097988210809
"3882","single_louvain",44,70,17,0.137646503541159
"3883","single_louvain",45,70,16,0.132692861196461
"3884","single_louvain",46,70,16,0.116274244047092
"3885","single_louvain",47,70,19,0.147708261949389
"3886","single_louvain",48,70,18,0.146935528233829
"3887","single_louvain",49,70,15,0.137201758555518
"3888","single_louvain",50,70,19,0.164242924949448
"3889","single_louvain",51,70,20,0.155178509671594
"3890","single_louvain",52,70,17,0.13839839385317
"3891","single_louvain",53,70,13,0.105073388948888
"3892","single_louvain",54,70,17,0.138870655751289
"3893","single_louvain",55,70,13,0.114666451757857
"3894","single_louvain",56,70,14,0.124704435847124
"3895","single_louvain",57,70,16,0.133140197945349
"3896","single_louvain",58,70,16,0.124219608988305
"3897","single_louvain",59,70,14,0.113346499583453
"3898","single_louvain",60,70,15,0.130168409604257
"3899","single_louvain",61,70,17,0.154895590227119
"3900","single_louvain",62,70,15,0.132444742034538
"3901","single_louvain",63,70,13,0.111635124715794
"3902","single_louvain",64,70,18,0.149092953024266
"3903","single_louvain",65,70,17,0.131993974423024
"3904","single_louvain",66,70,18,0.14137408275403
"3905","single_louvain",67,70,14,0.125385356332368
"3906","single_louvain",68,70,14,0.116699628310743
"3907","single_louvain",69,70,12,0.113953967856224
"3908","single_louvain",70,70,16,0.129553960582356
"3909","single_louvain",71,70,19,0.155135484932962
"3910","single_louvain",72,70,15,0.135206013424326
"3911","single_louvain",73,70,14,0.121987347638497
"3912","single_louvain",74,70,18,0.149966270952702
"3913","single_louvain",75,70,14,0.120590832309082
"3914","single_louvain",76,70,13,0.113284754378718
"3915","single_louvain",77,70,13,0.110653074843173
"3916","single_louvain",78,70,11,0.095584074159865
"3917","single_louvain",79,70,18,0.145212620033768
"3918","single_louvain",80,70,16,0.143326992028809
"3919","single_louvain",81,70,19,0.141709160239823
"3920","single_louvain",82,70,13,0.121414073517554
"3921","single_louvain",83,70,18,0.144955308159682
"3922","single_louvain",84,70,18,0.136327623465351
"3923","single_louvain",85,70,19,0.154283901152733
"3924","single_louvain",86,70,18,0.141822393519157
"3925","single_louvain",87,70,15,0.128399789657088
"3926","single_louvain",88,70,19,0.146628340246789
"3927","single_louvain",89,70,17,0.14411029771894
"3928","single_louvain",90,70,17,0.126775875202925
"3929","single_louvain",91,70,16,0.128539306599135
"3930","single_louvain",92,70,16,0.128086309818745
"3931","single_louvain",93,70,15,0.13313643818985
"3932","single_louvain",94,70,13,0.129459397647763
"3933","single_louvain",95,70,17,0.160849455194268
"3934","single_louvain",96,70,15,0.13131423550881
"3935","single_louvain",97,70,20,0.147255809804584
"3936","single_louvain",98,70,17,0.139454791787255
"3937","single_louvain",99,70,17,0.143253406138646
"3938","single_louvain",100,70,15,0.127911594710359
"3939","cons_louvain",8,70,52,0.244637909934253
"3940","single_louvain",1,90,12,0.074375626371101
"3941","single_louvain",2,90,14,0.0795473969598416
"3942","single_louvain",3,90,16,0.0991436920036317
"3943","single_louvain",4,90,15,0.0966466597417292
"3944","single_louvain",5,90,11,0.0682821447186353
"3945","single_louvain",6,90,14,0.0834805309633337
"3946","single_louvain",7,90,16,0.0956834030345692
"3947","single_louvain",8,90,16,0.098360571050899
"3948","single_louvain",9,90,14,0.0898846712479028
"3949","single_louvain",10,90,16,0.0965817635818105
"3950","single_louvain",11,90,15,0.0910641292518983
"3951","single_louvain",12,90,14,0.0912487190822811
"3952","single_louvain",13,90,16,0.0909142201105971
"3953","single_louvain",14,90,13,0.0843808867557245
"3954","single_louvain",15,90,14,0.0921979005493783
"3955","single_louvain",16,90,15,0.0957618984167214
"3956","single_louvain",17,90,15,0.0911264217267301
"3957","single_louvain",18,90,16,0.0886613566586772
"3958","single_louvain",19,90,12,0.0804656339980287
"3959","single_louvain",20,90,16,0.100767384158032
"3960","single_louvain",21,90,16,0.0963196941078648
"3961","single_louvain",22,90,15,0.0851782072025894
"3962","single_louvain",23,90,16,0.0932034927550631
"3963","single_louvain",24,90,15,0.0888911306469544
"3964","single_louvain",25,90,15,0.0893825443150257
"3965","single_louvain",26,90,14,0.0805081105288131
"3966","single_louvain",27,90,16,0.0907654428939497
"3967","single_louvain",28,90,16,0.098456968940313
"3968","single_louvain",29,90,14,0.0842002723979339
"3969","single_louvain",30,90,14,0.0896005323079318
"3970","single_louvain",31,90,17,0.106309981234006
"3971","single_louvain",32,90,16,0.100546117754825
"3972","single_louvain",33,90,16,0.103679828440943
"3973","single_louvain",34,90,11,0.0705831060392122
"3974","single_louvain",35,90,17,0.0985063749485961
"3975","single_louvain",36,90,17,0.0951557914575826
"3976","single_louvain",37,90,17,0.109229181245163
"3977","single_louvain",38,90,15,0.100321687093263
"3978","single_louvain",39,90,11,0.069961272127134
"3979","single_louvain",40,90,15,0.0959976560316534
"3980","single_louvain",41,90,14,0.0771077193767898
"3981","single_louvain",42,90,14,0.084577404048409
"3982","single_louvain",43,90,14,0.077215149150355
"3983","single_louvain",44,90,16,0.0927864896629827
"3984","single_louvain",45,90,17,0.100403502447613
"3985","single_louvain",46,90,15,0.0930551493397305
"3986","single_louvain",47,90,16,0.102385675607246
"3987","single_louvain",48,90,15,0.0953266024408673
"3988","single_louvain",49,90,15,0.0893229213593119
"3989","single_louvain",50,90,15,0.092452014696336
"3990","single_louvain",51,90,12,0.0706027719721415
"3991","single_louvain",52,90,13,0.0741995816440202
"3992","single_louvain",53,90,17,0.0994474364510385
"3993","single_louvain",54,90,14,0.0827038912757205
"3994","single_louvain",55,90,15,0.0848464399160306
"3995","single_louvain",56,90,18,0.11110255508168
"3996","single_louvain",57,90,15,0.0803617330584499
"3997","single_louvain",58,90,15,0.0860023299360501
"3998","single_louvain",59,90,16,0.105045963029006
"3999","single_louvain",60,90,15,0.0887775181640616
"4000","single_louvain",61,90,16,0.0948374669165677
"4001","single_louvain",62,90,16,0.0980211975487301
"4002","single_louvain",63,90,16,0.0929855502088708
"4003","single_louvain",64,90,16,0.0954287241732472
"4004","single_louvain",65,90,14,0.0887139377970017
"4005","single_louvain",66,90,18,0.107854405034132
"4006","single_louvain",67,90,11,0.0632124890146302
"4007","single_louvain",68,90,14,0.0899734651840298
"4008","single_louvain",69,90,16,0.107302808559278
"4009","single_louvain",70,90,18,0.112355228277182
"4010","single_louvain",71,90,16,0.102782031837877
"4011","single_louvain",72,90,14,0.0892720009419069
"4012","single_louvain",73,90,15,0.0935409874569508
"4013","single_louvain",74,90,16,0.102607173407465
"4014","single_louvain",75,90,17,0.0997681236328564
"4015","single_louvain",76,90,15,0.0908904673149006
"4016","single_louvain",77,90,12,0.0707841199766985
"4017","single_louvain",78,90,16,0.0991438078750869
"4018","single_louvain",79,90,16,0.103196979192575
"4019","single_louvain",80,90,14,0.0915963533949039
"4020","single_louvain",81,90,16,0.092942319741504
"4021","single_louvain",82,90,13,0.0836738759383321
"4022","single_louvain",83,90,12,0.0789904144102387
"4023","single_louvain",84,90,17,0.110646071203023
"4024","single_louvain",85,90,13,0.0777594441435317
"4025","single_louvain",86,90,17,0.103470073376601
"4026","single_louvain",87,90,12,0.0646395176175056
"4027","single_louvain",88,90,15,0.100318001506261
"4028","single_louvain",89,90,16,0.0997617969410503
"4029","single_louvain",90,90,17,0.101956367251991
"4030","single_louvain",91,90,15,0.0933576667773015
"4031","single_louvain",92,90,15,0.0948547798209729
"4032","single_louvain",93,90,12,0.0711742923840808
"4033","single_louvain",94,90,13,0.0811184022498702
"4034","single_louvain",95,90,15,0.0916810220727998
"4035","single_louvain",96,90,12,0.0731297088258479
"4036","single_louvain",97,90,15,0.08519578792602
"4037","single_louvain",98,90,15,0.0959224247587665
"4038","single_louvain",99,90,13,0.0754147883929773
"4039","single_louvain",100,90,11,0.0696681902157953
"4040","cons_louvain",8,90,64,0.247930157508746
"4041","single_louvain",1,10,34,0.983210472742852
"4042","single_louvain",2,10,34,0.979057756941059
"4043","single_louvain",3,10,32,0.967621528085754
"4044","single_louvain",4,10,32,0.97287515182467
"4045","single_louvain",5,10,33,0.97459796554457
"4046","single_louvain",6,10,35,0.985171931826839
"4047","single_louvain",7,10,34,0.979471926691726
"4048","single_louvain",8,10,34,0.983041793472059
"4049","single_louvain",9,10,34,0.980665026585017
"4050","single_louvain",10,10,35,0.986426601440537
"4051","single_louvain",11,10,35,0.985137515766299
"4052","single_louvain",12,10,34,0.981836573944037
"4053","single_louvain",13,10,34,0.985718205270149
"4054","single_louvain",14,10,33,0.972032825752546
"4055","single_louvain",15,10,34,0.982017726098561
"4056","single_louvain",16,10,33,0.977261891990906
"4057","single_louvain",17,10,32,0.968081114971705
"4058","single_louvain",18,10,34,0.981936568312641
"4059","single_louvain",19,10,34,0.981433248520299
"4060","single_louvain",20,10,35,0.986384652581262
"4061","single_louvain",21,10,33,0.974579775961683
"4062","single_louvain",22,10,35,0.986304086679984
"4063","single_louvain",23,10,33,0.974808812847085
"4064","single_louvain",24,10,34,0.981725417688741
"4065","single_louvain",25,10,34,0.983226740121608
"4066","single_louvain",26,10,33,0.971352863762215
"4067","single_louvain",27,10,35,0.985087782099197
"4068","single_louvain",28,10,32,0.971809483380782
"4069","single_louvain",29,10,34,0.977100611136832
"4070","single_louvain",30,10,34,0.9819007123383
"4071","single_louvain",31,10,34,0.979566351876452
"4072","single_louvain",32,10,34,0.981361515996776
"4073","single_louvain",33,10,34,0.975699427488056
"4074","single_louvain",34,10,32,0.971902077674948
"4075","single_louvain",35,10,32,0.969466345849071
"4076","single_louvain",36,10,33,0.978253081216922
"4077","single_louvain",37,10,35,0.987572159285977
"4078","single_louvain",38,10,35,0.983794528420393
"4079","single_louvain",39,10,34,0.976926746130475
"4080","single_louvain",40,10,33,0.972144700007907
"4081","single_louvain",41,10,34,0.982017726098561
"4082","single_louvain",42,10,33,0.975093018090779
"4083","single_louvain",43,10,34,0.979298049990829
"4084","single_louvain",44,10,33,0.975351554919671
"4085","single_louvain",45,10,35,0.988943551454141
"4086","single_louvain",46,10,34,0.979370293655481
"4087","single_louvain",47,10,32,0.971420772864392
"4088","single_louvain",48,10,34,0.981408649141556
"4089","single_louvain",49,10,35,0.986359376311233
"4090","single_louvain",50,10,35,0.985090327422451
"4091","single_louvain",51,10,35,0.987508072698476
"4092","single_louvain",52,10,34,0.979214522052341
"4093","single_louvain",53,10,34,0.980574076099463
"4094","single_louvain",54,10,34,0.9772550842563
"4095","single_louvain",55,10,33,0.972003076487027
"4096","single_louvain",56,10,34,0.978703546526905
"4097","single_louvain",57,10,35,0.985116444270663
"4098","single_louvain",58,10,33,0.977258984585209
"4099","single_louvain",59,10,34,0.980831939668388
"4100","single_louvain",60,10,33,0.973093721093698
"4101","single_louvain",61,10,34,0.981761809107708
"4102","single_louvain",62,10,35,0.984489763226141
"4103","single_louvain",63,10,34,0.980774973215922
"4104","single_louvain",64,10,33,0.97330065269202
"4105","single_louvain",65,10,34,0.977864753975371
"4106","single_louvain",66,10,35,0.986385422389437
"4107","single_louvain",67,10,34,0.980846312066555
"4108","single_louvain",68,10,33,0.973269661359109
"4109","single_louvain",69,10,35,0.983638023060164
"4110","single_louvain",70,10,35,0.985282000412604
"4111","single_louvain",71,10,35,0.985122228514956
"4112","single_louvain",72,10,35,0.987572159285977
"4113","single_louvain",73,10,33,0.977154695771251
"4114","single_louvain",74,10,33,0.977730056632294
"4115","single_louvain",75,10,33,0.97884321790571
"4116","single_louvain",76,10,33,0.977338667785126
"4117","single_louvain",77,10,33,0.974287748546959
"4118","single_louvain",78,10,34,0.983210472742852
"4119","single_louvain",79,10,33,0.977855460314085
"4120","single_louvain",80,10,32,0.968424321058744
"4121","single_louvain",81,10,34,0.979471926691726
"4122","single_louvain",82,10,34,0.980941360904398
"4123","single_louvain",83,10,34,0.979580634190405
"4124","single_louvain",84,10,34,0.98274747145014
"4125","single_louvain",85,10,33,0.97737441365882
"4126","single_louvain",86,10,34,0.981836573944037
"4127","single_louvain",87,10,34,0.983210472742852
"4128","single_louvain",88,10,34,0.98183760550706
"4129","single_louvain",89,10,35,0.986492073547432
"4130","single_louvain",90,10,34,0.982149883309061
"4131","single_louvain",91,10,33,0.97712173637858
"4132","single_louvain",92,10,34,0.979971368157488
"4133","single_louvain",93,10,34,0.980483606582619
"4134","single_louvain",94,10,34,0.979274341423735
"4135","single_louvain",95,10,33,0.975284350610226
"4136","single_louvain",96,10,34,0.980919194053272
"4137","single_louvain",97,10,36,0.989413370729586
"4138","single_louvain",98,10,32,0.974177500744656
"4139","single_louvain",99,10,34,0.981411868787595
"4140","single_louvain",100,10,32,0.970544349071429
"4141","cons_louvain",9,10,35,0.987572159285977
"4142","single_louvain",1,30,24,0.781027563548276
"4143","single_louvain",2,30,24,0.773130575896551
"4144","single_louvain",3,30,27,0.785119275479395
"4145","single_louvain",4,30,25,0.780543194439038
"4146","single_louvain",5,30,24,0.762690597889028
"4147","single_louvain",6,30,25,0.78729633217383
"4148","single_louvain",7,30,25,0.771765746356861
"4149","single_louvain",8,30,25,0.766761837251417
"4150","single_louvain",9,30,25,0.773717653266672
"4151","single_louvain",10,30,27,0.80084699292104
"4152","single_louvain",11,30,25,0.788808298509811
"4153","single_louvain",12,30,22,0.754001359264873
"4154","single_louvain",13,30,23,0.760109418634029
"4155","single_louvain",14,30,25,0.764586315575041
"4156","single_louvain",15,30,25,0.784580006242033
"4157","single_louvain",16,30,22,0.753566773616363
"4158","single_louvain",17,30,24,0.765181152681238
"4159","single_louvain",18,30,22,0.764267062801339
"4160","single_louvain",19,30,25,0.794896149268576
"4161","single_louvain",20,30,24,0.754342664970723
"4162","single_louvain",21,30,25,0.766617515725195
"4163","single_louvain",22,30,21,0.739811327332248
"4164","single_louvain",23,30,24,0.766755115492076
"4165","single_louvain",24,30,25,0.775201162819735
"4166","single_louvain",25,30,24,0.74973436994318
"4167","single_louvain",26,30,23,0.759460951399126
"4168","single_louvain",27,30,24,0.781182630200155
"4169","single_louvain",28,30,20,0.739207632564717
"4170","single_louvain",29,30,23,0.752683352845997
"4171","single_louvain",30,30,25,0.791414255364623
"4172","single_louvain",31,30,25,0.772547161062844
"4173","single_louvain",32,30,25,0.780116358095561
"4174","single_louvain",33,30,23,0.755694104355993
"4175","single_louvain",34,30,26,0.781197492951345
"4176","single_louvain",35,30,24,0.76537339131185
"4177","single_louvain",36,30,23,0.766138988048392
"4178","single_louvain",37,30,23,0.768050057024346
"4179","single_louvain",38,30,21,0.749772996807227
"4180","single_louvain",39,30,27,0.789765153556345
"4181","single_louvain",40,30,24,0.77222671703639
"4182","single_louvain",41,30,24,0.773154609688316
"4183","single_louvain",42,30,25,0.775441596483248
"4184","single_louvain",43,30,24,0.781211551128064
"4185","single_louvain",44,30,24,0.770961718290844
"4186","single_louvain",45,30,24,0.77845226720399
"4187","single_louvain",46,30,21,0.753266955117143
"4188","single_louvain",47,30,26,0.782243569080339
"4189","single_louvain",48,30,26,0.784569474198717
"4190","single_louvain",49,30,24,0.775608682841716
"4191","single_louvain",50,30,24,0.772049029075622
"4192","single_louvain",51,30,24,0.770651052433288
"4193","single_louvain",52,30,22,0.76751503141107
"4194","single_louvain",53,30,26,0.777811524035166
"4195","single_louvain",54,30,23,0.759830243992451
"4196","single_louvain",55,30,26,0.775343528876581
"4197","single_louvain",56,30,25,0.780040540119484
"4198","single_louvain",57,30,23,0.774795611661569
"4199","single_louvain",58,30,24,0.766091184108135
"4200","single_louvain",59,30,26,0.793977137118554
"4201","single_louvain",60,30,27,0.793858683224605
"4202","single_louvain",61,30,25,0.778764028609504
"4203","single_louvain",62,30,24,0.774977938091779
"4204","single_louvain",63,30,26,0.768070027409055
"4205","single_louvain",64,30,25,0.766866697022927
"4206","single_louvain",65,30,23,0.759521430393115
"4207","single_louvain",66,30,26,0.782937704649908
"4208","single_louvain",67,30,24,0.772062171596132
"4209","single_louvain",68,30,25,0.779308590551811
"4210","single_louvain",69,30,24,0.776356336187963
"4211","single_louvain",70,30,26,0.775683012270665
"4212","single_louvain",71,30,25,0.775436826077443
"4213","single_louvain",72,30,24,0.778900813510421
"4214","single_louvain",73,30,25,0.78098644480428
"4215","single_louvain",74,30,25,0.77351837599927
"4216","single_louvain",75,30,26,0.768646085289556
"4217","single_louvain",76,30,24,0.770625728509573
"4218","single_louvain",77,30,25,0.777583226575739
"4219","single_louvain",78,30,23,0.767925067038352
"4220","single_louvain",79,30,24,0.764809023072875
"4221","single_louvain",80,30,25,0.769408683966528
"4222","single_louvain",81,30,23,0.754953191749014
"4223","single_louvain",82,30,24,0.772022100776336
"4224","single_louvain",83,30,22,0.755275023862577
"4225","single_louvain",84,30,27,0.781407013825692
"4226","single_louvain",85,30,25,0.769595098899357
"4227","single_louvain",86,30,23,0.764193200360618
"4228","single_louvain",87,30,20,0.727836501738108
"4229","single_louvain",88,30,22,0.756188057434914
"4230","single_louvain",89,30,22,0.750235451263954
"4231","single_louvain",90,30,24,0.772710212602675
"4232","single_louvain",91,30,21,0.751582797739752
"4233","single_louvain",92,30,20,0.731897840025432
"4234","single_louvain",93,30,25,0.782648831426799
"4235","single_louvain",94,30,26,0.78752273628249
"4236","single_louvain",95,30,24,0.769023278810392
"4237","single_louvain",96,30,24,0.780462060154289
"4238","single_louvain",97,30,24,0.773444360416346
"4239","single_louvain",98,30,19,0.736675832382338
"4240","single_louvain",99,30,24,0.77004324339982
"4241","single_louvain",100,30,24,0.748046454693449
"4242","cons_louvain",9,30,35,0.822841036076956
"4243","single_louvain",1,50,19,0.389251244524837
"4244","single_louvain",2,50,16,0.409676406770506
"4245","single_louvain",3,50,16,0.368327669224472
"4246","single_louvain",4,50,19,0.412231014101746
"4247","single_louvain",5,50,18,0.409978229345559
"4248","single_louvain",6,50,16,0.41778956045543
"4249","single_louvain",7,50,18,0.425426724582894
"4250","single_louvain",8,50,17,0.407674728296095
"4251","single_louvain",9,50,16,0.397583439122763
"4252","single_louvain",10,50,19,0.399256584388959
"4253","single_louvain",11,50,19,0.399242809637176
"4254","single_louvain",12,50,19,0.381062527469122
"4255","single_louvain",13,50,15,0.372407519287077
"4256","single_louvain",14,50,17,0.402435075051694
"4257","single_louvain",15,50,15,0.383621420916752
"4258","single_louvain",16,50,16,0.398402540258473
"4259","single_louvain",17,50,19,0.433508554439588
"4260","single_louvain",18,50,19,0.430990882084206
"4261","single_louvain",19,50,18,0.422765143813406
"4262","single_louvain",20,50,17,0.392708201606459
"4263","single_louvain",21,50,16,0.367354355079858
"4264","single_louvain",22,50,15,0.385895076313072
"4265","single_louvain",23,50,17,0.392440713829406
"4266","single_louvain",24,50,21,0.458280094077889
"4267","single_louvain",25,50,18,0.396965007372282
"4268","single_louvain",26,50,18,0.41349077449282
"4269","single_louvain",27,50,17,0.401047919366064
"4270","single_louvain",28,50,19,0.428621040996843
"4271","single_louvain",29,50,18,0.429005148110552
"4272","single_louvain",30,50,16,0.371770801741844
"4273","single_louvain",31,50,18,0.404514569076013
"4274","single_louvain",32,50,17,0.410966840922693
"4275","single_louvain",33,50,18,0.392082956438691
"4276","single_louvain",34,50,17,0.410901941132748
"4277","single_louvain",35,50,20,0.42150062356431
"4278","single_louvain",36,50,19,0.405242602878226
"4279","single_louvain",37,50,19,0.443374099778772
"4280","single_louvain",38,50,18,0.425834100803221
"4281","single_louvain",39,50,17,0.413867474444172
"4282","single_louvain",40,50,14,0.335642055533499
"4283","single_louvain",41,50,19,0.423786574185237
"4284","single_louvain",42,50,17,0.379851163963749
"4285","single_louvain",43,50,17,0.408187297635356
"4286","single_louvain",44,50,19,0.45043977412218
"4287","single_louvain",45,50,17,0.40711898161915
"4288","single_louvain",46,50,16,0.373477682649625
"4289","single_louvain",47,50,20,0.439868597994977
"4290","single_louvain",48,50,20,0.417247438374403
"4291","single_louvain",49,50,18,0.395630772881582
"4292","single_louvain",50,50,16,0.413325383412376
"4293","single_louvain",51,50,18,0.402568936666649
"4294","single_louvain",52,50,19,0.388284815008037
"4295","single_louvain",53,50,16,0.399005375231806
"4296","single_louvain",54,50,19,0.420379862141936
"4297","single_louvain",55,50,19,0.436818031904776
"4298","single_louvain",56,50,18,0.404744954754903
"4299","single_louvain",57,50,19,0.422068876751996
"4300","single_louvain",58,50,18,0.419248941091716
"4301","single_louvain",59,50,19,0.39157015394542
"4302","single_louvain",60,50,17,0.39589575622908
"4303","single_louvain",61,50,16,0.411863074948397
"4304","single_louvain",62,50,19,0.411078534115332
"4305","single_louvain",63,50,20,0.438535415444255
"4306","single_louvain",64,50,16,0.3632222003204
"4307","single_louvain",65,50,19,0.409345970576832
"4308","single_louvain",66,50,15,0.370280279216342
"4309","single_louvain",67,50,18,0.407698795451282
"4310","single_louvain",68,50,16,0.395731520597096
"4311","single_louvain",69,50,18,0.435768039077664
"4312","single_louvain",70,50,19,0.438097027396744
"4313","single_louvain",71,50,18,0.434302469004948
"4314","single_louvain",72,50,18,0.429294898126648
"4315","single_louvain",73,50,16,0.376513686422534
"4316","single_louvain",74,50,17,0.387896883973509
"4317","single_louvain",75,50,19,0.427605186713794
"4318","single_louvain",76,50,14,0.378776880203351
"4319","single_louvain",77,50,15,0.378443683274181
"4320","single_louvain",78,50,18,0.415314577852941
"4321","single_louvain",79,50,17,0.378306779750018
"4322","single_louvain",80,50,15,0.363499449510277
"4323","single_louvain",81,50,14,0.357443615126985
"4324","single_louvain",82,50,17,0.40831341484061
